,pcomp,y,x
0,-14.781277120918432,4673.864159999999,2314.23325
1,0.9984820613456937,4932.939119999999,2315.6820000000002
2,-10.05742263860634,5507.1684,2314.5229999999997
3,-13.658843569421318,5228.231999999999,2311.33575
4,-17.074497384049085,5815.02072,2873.1609999999996
5,-15.563597826089126,5820.86232,2583.70075
6,-14.804829645792122,5813.26824,3447.15575
7,-14.356443478461,5812.09992,3164.07
8,-12.315912274078903,5230.276559999999,2599.0575000000003
9,-8.508566592596624,5521.48032,2605.4320000000002
10,2.295544935139974,5222.09832,2886.7792499999996
11,-17.97437109906046,5524.40112,2887.93825
12,13.164756255400647,4927.3896,2603.114
13,0.9809875176542785,4653.126479999999,2887.069
14,-8.100454400263203,4930.89456,2891.1255
15,-6.165281881088354,4934.39952,3471.49475
16,-14.893414981831572,4937.904479999999,3181.455
17,16.55910274622057,4659.26016,3188.11925
18,-10.966420924283275,4661.012639999999,3469.75625
19,-10.908701144835263,5235.2419199999995,3175.9497499999998
20,-15.879671222373595,5509.50504,3464.8305
21,-17.436864970621702,5506.584239999999,3177.68825
22,-13.949450410506016,5235.2419199999995,3466.85875
23,-7.03970832671445,5527.321919999999,4049.83575
24,-18.9657936374894,5241.95976,3756.8985
25,-5.762155525018423,5503.371359999999,3758.9267499999996
26,1.9795838248638367,5218.885439999999,4048.9665
27,20.30464557621918,4673.28,3756.8985
28,-10.790133162218382,4681.16616,4048.0972499999993
29,-15.347236659929168,4934.10744,4047.228
30,-12.32872930140846,4927.68168,3759.50625
31,2.6994771036368905,4673.28,4630.7845
32,-11.067350693592289,4929.43416,4342.48325
33,-4.813990591411585,4942.869839999999,4632.523
34,-15.7948262295475,4673.572079999999,4343.06275
35,-15.61392127417776,5226.47952,4337.26775
36,19.09537814375193,5527.321919999999,4636.0
37,26.856951467330134,5515.63872,4342.193499999999
38,0.30314297822086406,5224.727039999999,4628.75625
39,-12.203493909726138,5823.491040000001,3736.90575
40,22.60955190506152,5828.748479999999,4030.4225
41,0.34362378367772217,5828.456399999999,4614.558499999999
42,14.002184200982144,5835.7584,4324.808499999999
43,-11.961114902463013,2275.0111199999997,2320.8975
44,-12.676838962917069,2587.53672,2303.5125
45,-16.371014293288592,2874.65136,2316.8410000000003
46,-12.457647890095512,3241.21176,2312.205
47,-1.530680293088237,3502.62336,2308.728
48,-17.004620608170203,3783.3122399999997,2313.0742499999997
49,-1.7304782821434328,4078.6051199999997,2887.069
50,0.8574048602570465,4089.70416,2598.76775
51,-8.071793452534083,4376.8188,2881.5637500000003
52,-15.750054640318316,3782.7280799999994,2602.5345
53,-3.670840696474755,3781.55976,2890.83575
54,-11.99077105650401,3489.47976,2601.6652499999996
55,-14.393278962725217,3488.01936,2888.5177500000004
56,7.349452118305058,3786.2330399999996,3467.43825
57,8.136549671865895,3489.47976,3181.1652500000005
58,5.0981859085181025,3491.8163999999997,3463.6715000000004
59,5.477628547238461,3797.04,3177.10875
60,7.2335764212151705,4348.19496,3173.342
61,0.9575231150813094,4075.68432,3173.9215000000004
62,15.218834190937637,4370.10096,3470.33575
63,15.308310335663684,4072.47144,3469.1767499999996
64,36.98928287685033,2875.819679999999,2606.30125
65,10.27146211214282,3234.7859999999996,2603.6935000000003
66,-11.699668014456307,3236.2464,2886.1997499999998
67,-13.337920635479186,2869.10184,2898.94875
68,-10.208414473912873,2581.9872,2879.82525
69,-4.255372983537396,2284.0656,2892.8640000000005
70,-12.621014521376654,2277.9319199999995,2613.8347500000004
71,16.2116669619189,2597.75952,2594.71125
72,11.990542788277978,2290.1992800000003,3472.9435
73,-5.733331798294103,2272.67448,3184.06275
74,8.597911431087727,2591.6258399999997,3170.73425
75,9.467899504785443,2591.91792,3457.8765000000003
76,-2.728927273603952,2872.6068,3191.8859999999995
77,22.87819025431119,3243.25632,3171.89325
78,6.375583055664224,2856.2503200000006,3477.86925
79,8.051455961481526,3243.84048,3468.0177500000004
80,15.061510343970353,3233.90976,4045.4895
81,5.610679368140279,3236.83056,3758.3472499999993
82,0.7103606534099384,2872.0226399999997,3770.8065
83,8.83594931930115,2883.99792,4057.36925
84,7.1119917157459644,2591.91792,4040.2740000000003
85,39.17757559124999,2288.73888,3768.77825
86,11.921776096287402,2292.828,4055.9204999999997
87,-12.301389930966193,2299.25376,4632.23325
88,10.76256943689401,2286.40224,4348.85775
89,4.7317680159581315,2605.9377600000003,4326.5470000000005
90,7.778569574590937,2588.70504,4615.427750000001
91,14.436136710102131,3226.0236,4336.10875
92,25.467280155070462,3242.96424,4630.205
93,29.010661962254044,2879.3246399999994,4636.86925
94,15.659642217602103,2876.988,4341.32425
95,23.635664596925224,4373.31384,4049.25625
96,-11.744306241895995,4073.0555999999997,4047.228
97,15.39964025614045,4082.69424,3757.478
98,-15.122999788697689,4364.25936,3754.8702500000004
99,4.8214434377643824,3790.90632,4049.546
100,24.963872951874123,3783.8963999999996,3759.50625
101,24.470993217295064,3499.4104799999996,3759.796
102,20.00836579459915,3507.5887199999997,4049.25625
103,14.545623256331302,3509.04912,4633.97175
104,34.324741299127645,3511.3857599999997,4343.64225
105,-7.723402386483589,3804.92616,4342.773
106,-3.6024623725300167,3785.3568,4631.074250000001
107,-6.894453153870547,4082.98632,4627.887000000001
108,-1.4725266204550818,4368.34848,4339.006249999999
109,-13.432201696050946,4372.14552,4622.6715
110,23.917757395466534,4076.2684799999997,4334.0805
111,-4.426159184211374,4384.120800000001,4915.319
112,13.331942123192025,4382.076239999999,5497.137000000001
113,12.201062186248791,4089.99624,5204.7792500000005
114,2.7145518714652344,4379.447520000001,5205.069
115,-7.7883855521884495,4080.649679999999,4917.0575
116,-11.209471390303541,4087.07544,5501.1935
117,6.8672130918233805,3497.3659199999997,5213.7615
118,-11.166011892537059,3509.633279999999,4917.34725
119,-4.98558167424694,3511.67784,5496.84725
120,9.564843902314976,3790.90632,4918.50625
121,-4.156314289950235,3792.6587999999997,5499.16525
122,-11.42215728104969,3808.7231999999995,5214.9205
123,40.852032333667914,2904.7356,5218.68725
124,1.049829035140988,3243.5484,5500.0345
125,12.250145789613008,2891.0078399999998,4928.6475
126,-5.5837300618124885,3239.75136,5204.19975
127,46.818410511595694,3249.97416,4922.273
128,-6.6370222118914795,2891.88408,5500.324250000001
129,-1.8703751682454068,2288.4468,5216.36925
130,9.751297813951238,2602.4328,4913.001
131,-13.511492711358128,2293.9963199999997,4931.25525
132,-12.419145671715022,2599.2199199999995,5198.115000000001
133,-17.61444102848414,5827.5801599999995,5484.09825
134,14.541135268412683,5816.18904,4894.1672499999995
135,-13.867281946483468,5826.11976,5192.8995
136,20.651737763792134,5527.614,5193.76875
137,27.98061831784005,5541.92592,5502.932000000001
138,18.996621471320477,5236.70232,4921.1140000000005
139,8.34287532346684,5250.138,5205.648499999999
140,1.7215382565881776,5532.28728,4919.955
141,7.530030169299356,5232.90528,5498.875499999999
142,24.41672736728352,4675.616639999999,5500.9037499999995
143,20.855151201195042,4670.94336,4917.34725
144,25.9335324301821,4939.0728,5502.64225
145,-6.610578597574375,4936.444079999999,4922.56275
146,18.857289535144254,4934.10744,5214.63075
147,-18.078986807998998,4674.156239999999,5213.47175
148,19.256896864544988,3510.2174399999994,5788.6255
149,2.415971960850163,3793.82712,6080.4037499999995
150,-11.457369528336567,3799.6687199999997,5789.49475
151,-3.8760884430289804,3516.3511200000003,6081.273000000001
152,14.635891120052007,4377.69504,5786.3075
153,27.25240373699243,4382.076239999999,6076.9267500000005
154,16.11806151271096,4078.02096,5788.6255
155,-24.059926379211333,4075.9764,6078.085749999999
156,40.55128913108166,5821.154399999999,5770.0815
157,5.419923985226628,6132.2196,6087.068000000001
158,5.379337683661985,5824.95144,6064.75725
159,1.0419689064373288,6115.278959999999,5798.476999999999
160,-16.45973700518011,6744.1272,6074.0292500000005
161,10.457251422073657,6473.66112,5787.4665
162,-13.342528715529363,6743.54304,5785.728000000001
163,-8.83803062985186,6473.66112,6076.0575
164,15.032490910585771,4944.33024,6085.039749999999
165,18.734826125445256,4939.656959999999,5795.86925
166,14.423810363705867,4677.953279999999,5788.6255
167,50.795410727989875,4679.705760000001,6083.30125
168,6.195109479301832,5540.17344,6068.81375
169,1.19594192755337,5235.2419199999995,6078.66525
170,22.16801324320331,5526.73776,5789.205
171,-24.06207168608668,5253.64296,5793.2615
172,-4.337270423324382,4654.58688,2021.5857500000002
173,7.7904487087449725,4937.6124,2025.3525
174,-16.618227952276882,5235.534,2018.3985
175,-5.491417834252401,2592.21,2015.21125
176,-15.193704792063523,3228.9444,2023.0345
177,-14.504466325288519,2867.0572799999995,2030.5679999999998
178,5.677470223832617,3801.4211999999998,2025.06275
179,-14.659643820979216,3481.00944,2022.74475
180,-15.780747163308211,4076.2684799999997,2019.84725
181,0.00850768331473282,4359.878159999999,2020.7165
182,-3.2407858012657393,4669.48296,1733.2845
183,-4.650017982812218,4074.5159999999996,1445.8525
184,-13.466196049458283,4376.23464,1440.9267499999999
185,0.2355225872266923,4072.76352,1728.9382500000002
186,-12.092436969094855,4375.650479999999,1732.41525
187,-8.974035091437214,3787.69344,1443.24475
188,-14.354422942563305,3495.32136,1443.82425
189,-7.960133696646681,3771.62904,1733.57425
190,-16.697326857784827,3501.1629599999997,1736.7614999999998
191,-11.696622842494044,2005.7133600000002,2605.4320000000002
192,-7.347564161180498,2004.5450399999997,2890.83575
193,-0.4595779160269623,1996.3667999999998,3179.7165
194,-15.21116160327206,2009.80248,3474.1025
195,-14.7626826435843,2007.4658399999996,3765.30125
196,-13.211763829213648,1997.8272,4047.5177500000004
197,-7.654012856500664,2017.6886399999996,4635.13075
198,-14.965101147372984,2015.6440799999998,4343.932000000001
199,-11.091427265916638,2014.7678399999998,4930.3859999999995
200,0.25530472276859417,1689.97488,3483.66425
201,1.0140952540068084,1692.0194399999998,3770.8065
202,-9.888780350185575,1705.1630399999997,4057.36925
203,-4.58276794187826,1690.2669600000002,4344.5115000000005
204,-14.856885128963581,4382.95248,6661.931999999999
205,-5.425134917391471,4078.6051199999997,6658.455
206,-16.61855106040448,5244.588479999999,6658.455
207,-10.315150266519142,5535.79224,6649.472750000001
208,-14.71256185802536,4666.5621599999995,6660.483249999999
209,-10.814265272638552,4949.00352,6663.090999999999
210,-12.176488530313042,6475.997759999998,6661.3525
211,-15.694550667379266,5819.986079999999,6639.62125
212,7.251094379341118,6123.4572,6663.38075
213,-6.5463069890192855,4945.790639999999,6954.289749999999
214,-6.766106786274935,4666.270079999999,6949.6537499999995
215,-2.366620147895996,5533.4556,6935.456
216,-13.985290242696088,5268.2469599999995,6947.045999999999
217,-6.584762226269919,5809.763279999999,6932.26875
218,-17.23115764907235,4922.424239999999,1731.546
219,-14.091624711991617,3231.8651999999997,1737.9204999999997
220,-4.596272969644168,2874.65136,1748.6412500000001
221,-6.242474723389069,6110.60568,3183.1935
222,-3.5308575555723825,6097.7541599999995,3474.39225
223,-1.742882289230582,6460.8096,3460.48425
224,-14.43068152032673,6470.448240000001,3175.9497499999998
225,20.43441655778731,6465.48288,4040.8534999999997
226,-16.00590615318699,6465.1908,3748.206
227,0.6156854015396731,6096.87792,3758.0575000000003
228,27.898729016493675,6115.86312,4048.6767499999996
229,18.620492827292654,6109.72944,4341.9037499999995
230,15.185363984384635,6121.1205599999985,4637.44875
231,18.995910054711665,6464.02248,4338.42675
232,-15.730159413843143,6467.81952,4622.38175
233,-3.315427175739331,6466.6512,5201.30225
234,3.3057665943626318,6458.472959999999,5497.7165
235,45.52384852922063,6469.27992,4910.103499999999
236,0.7687396817193836,6111.773999999999,5215.5
237,30.99474852399285,6117.907679999999,5501.1935
238,-11.93571339389371,6118.49184,4922.8525
239,-14.948671484226882,6727.47864,4038.2457500000005
240,-4.5153146748457385,6742.37472,4330.31375
241,0.2986223093138394,6728.354879999999,4620.06375
242,-13.527769508609705,7030.073520000001,4336.10875
243,-13.714858668222307,7035.6230399999995,4625.569
244,-20.55797968812754,7035.330959999999,5497.7165
245,-19.571231470528346,7021.89528,5209.41525
246,-17.638765980296302,7032.11808,4912.711249999999
247,-12.780101862443898,6739.745999999999,5497.7165
248,-14.013632026084164,6735.07272,5202.461249999999
249,-7.633092247263742,6742.6668,4909.524
250,3.95201532709617,4367.472239999999,6371.89225
251,11.584731826465752,4086.1992,6366.9665
252,-16.862406145465485,3521.3164799999995,6371.6025
253,-9.119257947528531,3800.2528799999995,6367.25625
254,41.774228463935636,5531.70312,6360.8817500000005
255,33.481124543525894,5242.835999999999,6369.8640000000005
256,11.831166603954461,4949.00352,6370.1537499999995
257,22.683098617264243,4675.616639999999,6372.181999999999
258,-12.667741186863177,6484.1759999999995,6366.9665
259,-8.402869061797182,6109.437359999999,6370.733249999999
260,6.583380001362968,5828.748479999999,6353.638
261,-16.915248342716193,7021.89528,5787.75625
262,-8.048553852359891,6725.726159999999,3456.7174999999997
263,-11.567247737636373,6718.42416,3747.6265000000003
264,-16.753082877052417,7319.524799999999,5494.2395
265,-18.092104648397605,7330.62384,5200.433
266,-11.10531128377622,7318.940640000001,4903.729
